lr,nf,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,load_best_args,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
0.001,20,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.18
0.001,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.779999999999994
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.220000000000006
0.001,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.96
0.001,20,2,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,37.620000000000005
0.001,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.2800000000000002
0.01,20,2,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.66
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.42
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,39.18000000000001
0.001,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.68
0.001,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.12
0.001,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,14.66
0.001,20,0,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.0200000000000005
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.9
0.001,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.120000000000005
0.01,20,1,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,44.71999999999999
0.001,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.32
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.16
0.001,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.259999999999998
0.001,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,36.32000000000001
0.001,20,0,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,38.440000000000005
0.01,20,2,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.14
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.12
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,40.28000000000001
0.01,20,0,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.12
0.01,20,2,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.24
0.001,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.6
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.660000000000004
0.001,20,0,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.240000000000002
0.01,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.82
0.001,20,0,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.160000000000004
0.001,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,36.5
0.01,20,2,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.58
0.01,20,2,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,44.519999999999996
0.001,20,0,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,35.44
0.001,20,2,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.240000000000002
0.01,20,0,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.5
0.001,20,2,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.419999999999995
0.001,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,36.9
0.01,20,2,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,50.14
0.01,20,1,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,38.199999999999996
0.01,20,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.040000000000003
0.001,20,2,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,24.96
0.001,20,2,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.16
0.01,20,2,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.840000000000001
0.001,20,2,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,25.8
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,40.24
0.01,20,0,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,40.8
0.01,20,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.9
0.01,20,2,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,51.64
0.001,20,2,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.42
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.120000000000005
0.001,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.380000000000003
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.0
0.01,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.4799999999999995
0.01,20,2,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.879999999999995
0.01,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.82
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,24.54
0.01,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,54.9
0.001,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.54
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.519999999999996
0.01,20,0,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.4399999999999995
0.001,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.2
0.01,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,27.779999999999998
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.519999999999996
0.01,20,1,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,45.160000000000004
0.01,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,49.06
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.54
0.001,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,29.079999999999995
0.001,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.4
0.01,20,2,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.56
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.419999999999998
0.1,20,2,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,21.2
0.001,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,35.48
0.001,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,17.16
0.01,20,0,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,45.28
0.01,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,6.74
0.01,20,0,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,52.94
0.1,20,2,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,25.319999999999997
0.001,20,0,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,28.52
0.001,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,34.94
0.001,20,2,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.020000000000003
0.01,20,2,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,34.6
0.01,20,2,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.580000000000002
0.01,20,0,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,7.480000000000001
0.001,20,0,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,31.380000000000003
0.01,20,0,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,49.379999999999995
0.001,20,2,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,20.46
0.1,20,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,16.84
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,36.620000000000005
0.01,20,1,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,40.480000000000004
0.01,20,2,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.740000000000002
0.1,20,2,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.8600000000000003
0.1,20,1,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,23.76
0.001,20,1,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.08
0.01,20,2,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,37.44
0.01,20,2,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,52.42
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,30.939999999999998
0.01,20,0,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,1,online_cl,0,0.1,-1,10,0.2,39.36
0.01,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.34
0.1,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,4.119999999999999
0.001,20,1,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,19.22
0.01,20,2,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,46.339999999999996
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,33.980000000000004
0.1,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,20.36
0.01,20,2,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,47.9
0.01,20,2,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,41.46
0.01,20,1,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.68
0.1,20,0,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.96
0.001,20,0,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.760000000000005
0.1,20,0,0.5,0.1,0.2,iid++,miniimagenet,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,20.36
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,32.62
0.01,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,43.760000000000005
0.01,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,53.04
0.001,20,0,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,20,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,20.98
0.01,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.34
0.01,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,55.220000000000006
0.01,20,1,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.239999999999995
0.001,20,2,0.5,0.1,0.2,iid++,cifar100,1,1,0,tmp,0,0.99,1,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,12.34
0.01,20,1,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,46.06
0.1,20,2,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,5.4799999999999995
0.01,20,2,0.5,0.1,0.2,er_ace,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,48.3
0.001,20,2,0.5,0.1,0.2,iid++,cifar100,1,1,0,tmp,0,0.99,0,../cl-pytorch/data,100,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,13.020000000000001
0.01,20,1,0.5,0.1,0.2,er_aml,cifar10,1,5,0,tmp,50,0.99,0,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,49.660000000000004
0.01,20,0,0.5,0.1,0.2,agem,cifar10,1,5,0,tmp,100,0.99,0,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,18.4
0.01,20,2,0.5,0.1,0.2,er,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,54.31999999999999
0.01,20,0,0.5,0.1,0.2,icarl,cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,42.08
0.1,20,1,0.5,0.25,0.2,der++,cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,50,1,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,3.5200000000000005
0.01,20,0,0.5,0.1,0.2,mir,cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,50,0,online,10,0,-1,1,1,2,0,online_cl,0,0.1,-1,10,0.2,39.7
