H,lr,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,n_workers,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
,0.05,0,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.4799999999999995
,0.05,1,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.379999999999999
,0.05,0,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,7.94
,0.05,1,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.2800000000000002
,0.05,0,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.4599999999999995
,0.05,1,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.56
,0.05,0,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.3600000000000003
,0.1,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.729166666666668
,0.1,1,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.76
,0.1,0,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.0600000000000005
,0.1,1,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.54
,0.1,0,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.4
,0.1,1,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.339999999999999
,0.1,0,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.8200000000000003
,0.1,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,24.479166666666664
,0.1,1,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,7.159999999999999
,0.1,1,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.4799999999999995
,0.1,0,0.75,0.25,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.9
,0.1,0,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.4799999999999995
,0.01,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,47.78
,0.01,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,50.22
,0.1,1,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5799999999999996
,0.1,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,13.229166666666666
,0.1,0,0.5,0.5,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.8200000000000003
,0.1,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.020833333333332
,0.01,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,47.2
,0.01,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,48.0
,0.01,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.96
,0.01,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.12
,0.01,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.94
,0.01,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.71999999999999
,0.01,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,31.939999999999998
,0.01,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.920000000000005
,0.05,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.72
,0.05,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.58
,0.01,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.6
,0.01,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.44
,0.05,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,51.14
,0.05,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.9
,0.05,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.4
,0.05,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,33.2
,0.05,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.980000000000004
,0.05,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,41.36
,0.05,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.26
,0.05,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.74
,0.1,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,44.18
,0.1,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.39999999999999
,0.05,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,33.220000000000006
,0.05,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,27.080000000000002
,0.1,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.94
,0.1,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,39.72
,0.1,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,27.98
,0.1,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.875
,0.1,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,22.880000000000003
,0.1,1,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,37.4
,0.1,0,0.75,0.25,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,33.519999999999996
,0.1,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.04
,0.1,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,32.32
,0.1,1,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,28.059999999999995
,0.1,0,0.5,0.5,0.2,der,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,24.139999999999997
,0.1,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.416666666666664
,0.1,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.875000000000004
,0.1,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,11.104166666666668
,0.1,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.416666666666666
,0.1,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.8125
,0.1,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.979166666666668
,0.1,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.604166666666664
,0.1,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.166666666666668
,0.1,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.770833333333332
,0.1,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.5625
,0.1,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,25.895833333333332
,0.01,1,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.166666666666667
,0.01,0,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,1.2708333333333333
,0.1,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.583333333333334
,0.01,1,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.1,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.104166666666668
,0.01,0,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.1,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,14.625
,0.1,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.895833333333336
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.660000000000004
,0.1,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.9375
,0.1,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,20.0
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.74
,0.1,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.458333333333336
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.68
,0.01,1,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.895833333333333
,0.01,0,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.7916666666666665
,0.1,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.666666666666668
,0.01,1,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.34
,0.01,0,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.52
,0.1,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.895833333333332
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.099999999999998
,0.01,1,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.520833333333333
,0.01,0,0.5,0.25,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.375
,0.1,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,7.583333333333333
,0.01,1,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.25,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,16.54
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.080000000000004
,0.01,1,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.16
,0.01,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.060000000000002
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.680000000000003
,0.01,0,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,16.3
,0.01,1,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.66
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.399999999999997
,0.01,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.839999999999996
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.680000000000001
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.160000000000004
,0.01,0,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.240000000000002
,0.01,0,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.760000000000002
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.839999999999998
,0.01,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.539999999999997
,0.01,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.559999999999997
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,14.060000000000002
,0.01,0,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,25.78
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.639999999999999
,0.01,0,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,14.38
,0.01,0,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.720000000000002
,0.01,0,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,14.040000000000001
,0.01,1,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.580000000000005
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.8
,0.01,1,0.5,0.1,0.2,er,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.559999999999999
,0.01,1,0.5,0.1,0.2,er_ace,split_cifar100,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.46
,0.01,0,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.9
,0.05,1,0.5,0.1,0.2,er_aml,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.080000000000002
,0.01,1,0.5,0.1,0.2,mir,split_cifar100,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,11.26
